City,start_month,Start_Lat,Start_Lng,Severity,State,Total Accidents
Akron,11,40.988517,-81.492963,2,OH,2
Akron,11,40.98861,-81.49255500000002,2,OH,1
Akron,11,40.993497,-81.493997,2,OH,1
Akron,11,40.994021,-81.493696,2,OH,1
Akron,11,40.996519,-81.49364,2,OH,1
Akron,11,40.99912,-81.493985,2,OH,1
Akron,11,41.005863,-81.494363,2,OH,2
Akron,11,41.008906,-81.494262,2,OH,1
Akron,11,41.019748,-81.415981,2,OH,1
Akron,11,41.020176,-81.496875,2,OH,2
Akron,11,41.020851,-81.497116,3,OH,1
Akron,11,41.024257,-81.500638,2,OH,1
Akron,11,41.024614,-81.517673,2,OH,1
Akron,11,41.02486968,-81.52596831,2,OH,1
Akron,11,41.024991,-81.52572099999998,2,OH,1
Akron,11,41.025253,-81.50173199999998,3,OH,1
Akron,11,41.02579236,-81.53171897,2,OH,2
Akron,11,41.025795,-81.531739,2,OH,1
Akron,11,41.025818,-81.502785,2,OH,1
Akron,11,41.025818,-81.502785,3,OH,9
Akron,11,41.026352,-81.501991,3,OH,1
Akron,11,41.026501,-81.505013,3,OH,1
Akron,11,41.027025,-81.503635,2,OH,1
Akron,11,41.027148,-81.462753,2,OH,1
Akron,11,41.027641,-81.54441800000002,2,OH,1
Akron,11,41.027641,-81.54441800000002,3,OH,1
Akron,11,41.02877498,-81.50427461,2,OH,1
Akron,11,41.029469,-81.50496700000002,3,OH,1
Akron,11,41.031849,-81.505379,3,OH,1
Akron,11,41.032681,-81.504997,3,OH,2
Akron,11,41.033247,-81.504997,2,OH,1
Akron,11,41.034152,-81.551361,2,OH,1
Akron,11,41.034741,-81.568023,2,OH,1
Akron,11,41.03544831,-81.56959176,2,OH,1
Akron,11,41.035541,-81.577182,2,OH,1
Akron,11,41.035573,-81.569579,2,OH,1
Akron,11,41.03557706,-81.57008529,2,OH,1
Akron,11,41.035587,-81.570094,2,OH,1
Akron,11,41.035664,-81.575231,2,OH,1
Akron,11,41.035919,-81.566971,3,OH,1
Akron,11,41.036676,-81.504933,2,OH,1
Akron,11,41.036769,-81.505125,2,OH,2
Akron,11,41.0368,-81.565758,3,OH,1
Akron,11,41.037491,-81.56546800000002,3,OH,1
Akron,11,41.037533,-81.565529,2,OH,1
Akron,11,41.037844,-81.565308,2,OH,1
Akron,11,41.038787,-81.565427,2,OH,1
Akron,11,41.03980900000001,-81.50506700000003,2,OH,2
Akron,11,41.039928,-81.505188,3,OH,4
Akron,11,41.042671,-81.581467,2,OH,1
Akron,11,41.04291558,-81.50526166,2,OH,1
Akron,11,41.043137,-81.565064,2,OH,1
Akron,11,41.044441,-81.49424,2,OH,1
Akron,11,41.04516864,-81.5649569,2,OH,3
Akron,11,41.04665,-81.519661,2,OH,1
Akron,11,41.049093,-81.56519300000002,2,OH,1
Akron,11,41.0495,-81.50565300000002,3,OH,1
Akron,11,41.05052,-81.505537,2,OH,2
Akron,11,41.051624,-81.56582900000002,2,OH,1
Akron,11,41.055092,-81.566815,2,OH,1
Akron,11,41.05533957,-81.56671643,2,OH,2
Akron,11,41.057504,-81.50524899999998,2,OH,1
Akron,11,41.05761,-81.567368,3,OH,1
Akron,11,41.05917700000001,-81.56707,3,OH,1
Akron,11,41.05984569,-81.56152368,2,OH,1
Akron,11,41.059856,-81.561525,2,OH,1
Akron,11,41.059867,-81.556748,2,OH,1
Akron,11,41.05997443,-81.56070828,2,OH,1
Akron,11,41.060479,-81.56730400000002,2,OH,1
Akron,11,41.060563,-81.568031,2,OH,1
Akron,11,41.060599,-81.568135,2,OH,1
Akron,11,41.060928,-81.505493,2,OH,1
Akron,11,41.060928,-81.505493,3,OH,2
Akron,11,41.061298,-81.456805,2,OH,1
Akron,11,41.061387,-81.503977,2,OH,1
Akron,11,41.061729,-81.504494,3,OH,1
Akron,11,41.061771,-81.50486,3,OH,1
Akron,11,41.061772,-81.546227,2,OH,1
Akron,11,41.06177688,-81.54622436,2,OH,2
Akron,11,41.061787,-81.50486,2,OH,1
Akron,11,41.061981,-81.538528,3,OH,1
Akron,11,41.061985,-81.5383,3,OH,1
Akron,11,41.062009,-81.49998000000002,2,OH,1
Akron,11,41.062051,-81.532863,2,OH,1
Akron,11,41.062067,-81.54255400000002,2,OH,1
Akron,11,41.062178,-81.527061,2,OH,1
Akron,11,41.062256,-81.482727,3,OH,1
Akron,11,41.062337,-81.523348,2,OH,1
Akron,11,41.062405,-81.525867,2,OH,1
Akron,11,41.062466,-81.47479200000002,3,OH,1
Akron,11,41.062603,-81.51385400000002,2,OH,1
Akron,11,41.062611,-81.478256,3,OH,1
Akron,11,41.062727,-81.518447,2,OH,1
Akron,11,41.063269,-81.49600000000002,2,OH,1
Akron,11,41.06432,-81.50434,2,OH,1
Akron,11,41.064933,-81.43616899999998,2,OH,1
Akron,11,41.06501698,-81.50440335,2,OH,1
Akron,11,41.065218,-81.435262,2,OH,1
Akron,11,41.065262,-81.43498199999998,2,OH,1
Akron,11,41.065479,-81.560448,2,OH,1
Akron,11,41.065781,-81.504133,2,OH,1
Akron,11,41.066099,-81.428926,2,OH,1
Akron,11,41.06612,-81.504109,2,OH,1
Akron,11,41.066809,-81.52634,2,OH,1
Akron,11,41.067219,-81.504287,2,OH,1
Akron,11,41.068001,-81.526312,2,OH,1
Akron,11,41.068053000000006,-81.504088,2,OH,1
Akron,11,41.068735,-81.574224,2,OH,1
Akron,11,41.069386,-81.52636,2,OH,1
Akron,11,41.070428,-81.504113,2,OH,1
Akron,11,41.070664,-81.504335,2,OH,1
Akron,11,41.070842,-81.4421,2,OH,1
Akron,11,41.071247,-81.504121,2,OH,2
Akron,11,41.071312,-81.524299,2,OH,1
Akron,11,41.07145300000001,-81.504341,2,OH,1
Akron,11,41.07167000000001,-81.504121,2,OH,1
Akron,11,41.073441,-81.50415799999998,2,OH,1
Akron,11,41.074707,-81.50415799999998,2,OH,1
Akron,11,41.076594,-81.504301,2,OH,1
Akron,11,41.077368,-81.52420500000002,2,OH,1
Akron,11,41.079897,-81.503899,2,OH,1
Akron,11,41.080728,-81.575876,2,OH,1
Akron,11,41.081609,-81.503395,2,OH,1
Akron,11,41.081889,-81.538433,2,OH,1
Akron,11,41.082344,-81.50341800000002,2,OH,1
Akron,11,41.083854,-81.504762,2,OH,1
Akron,11,41.08569,-81.502739,2,OH,1
Akron,11,41.085711,-81.50272199999998,2,OH,1
Akron,11,41.08697100000001,-81.502082,2,OH,1
Akron,11,41.08697700000001,-81.501908,2,OH,1
Akron,11,41.088388,-81.501178,2,OH,1
Akron,11,41.0907,-81.499961,2,OH,1
Akron,11,41.090746,-81.500108,2,OH,1
Akron,11,41.093324,-81.499318,2,OH,1
Akron,11,41.09563708,-81.49989724,2,OH,1
Akron,11,41.09786,-81.49995200000002,2,OH,1
Akron,11,41.099797,-81.4999,2,OH,1
Akron,11,41.09997153,-81.50011182,2,OH,1
Akron,11,41.102013,-81.500038,2,OH,1
Akron,11,41.102279,-81.500043,2,OH,2
Akron,11,41.103348,-81.556054,2,OH,1
Akron,11,41.10496,-81.499936,2,OH,1
Akron,11,41.105511,-81.655826,2,OH,1
Akron,11,41.105549,-81.56069699999998,2,OH,1
Akron,11,41.105645,-81.49980500000002,2,OH,2
Akron,11,41.10986352,-81.60622001,2,OH,1
Akron,11,41.109868,-81.606223,2,OH,1
Akron,11,41.113804,-81.49519699999998,2,OH,1
Akron,11,41.119131,-81.634661,2,OH,1
Akron,11,41.119235,-81.64357700000002,2,OH,1
Akron,11,41.120354,-81.65039,2,OH,1
Akron,11,41.12048,-81.649139,3,OH,1
Akron,11,41.123466,-81.651062,3,OH,1
Akron,11,41.126732,-81.65290300000002,2,OH,1
Akron,11,41.135903000000006,-81.610605,2,OH,1
Akron,11,41.135947,-81.687004,2,OH,1
Akron,11,41.13595,-81.661012,2,OH,1
Akron,11,41.135988,-81.651472,2,OH,2
Akron,11,41.136308,-81.614595,2,OH,1
Akron,11,41.138439,-81.53869399999998,2,OH,1
Akron,11,41.158367,-81.573452,2,OH,1
Akron,11,42.964958,-78.550104,2,NY,1
Akron,11,42.96647700000001,-78.536937,2,NY,1
Akron,11,42.98209,-78.47981999999998,2,NY,1
Akron,11,42.98500657061107,-78.4686577316357,2,NY,2
Akron,12,40.159236,-103.204387,2,CO,1
Akron,12,40.159236,-103.204387,4,CO,1
Akron,12,40.41884064655104,-103.33646893452008,2,CO,2
Akron,12,40.977706,-81.481561,2,OH,1
Akron,12,40.98438,-81.489553,2,OH,2
Akron,12,40.987072,-81.492134,3,OH,1
Akron,12,40.98755300000001,-81.492813,3,OH,1
Akron,12,40.987835,-81.49192,3,OH,2
Akron,12,40.988032,-81.492711,2,OH,2
Akron,12,40.988517,-81.492963,2,OH,1
Akron,12,40.988976,-81.493155,2,OH,1
Akron,12,40.99354148,-81.49369597,2,OH,1
Akron,12,40.993836,-81.49369899999998,2,OH,1
Akron,12,40.996519,-81.49364,2,OH,1
Akron,12,40.99912,-81.493985,2,OH,2
Akron,12,40.999132,-81.493651,2,OH,2
Akron,12,41.008707,-81.494599,2,OH,1
Akron,12,41.008906,-81.494262,2,OH,2
Akron,12,41.012652,-81.494987,2,OH,3
Akron,12,41.017886,-81.496273,2,OH,1
Akron,12,41.019976,-81.496815,2,OH,2
Akron,12,41.019976,-81.496815,4,OH,1
Akron,12,41.020176,-81.496875,2,OH,3
Akron,12,41.021832,-81.498253,2,OH,1
Akron,12,41.022385,-81.497991,2,OH,1
Akron,12,41.022947,-81.49839899999998,2,OH,1
Akron,12,41.023031,-81.498463,2,OH,1
Akron,12,41.0245,-81.515361,2,OH,1
Akron,12,41.024788,-81.500198,2,OH,1
Akron,12,41.02480300000001,-81.509637,2,OH,1
Akron,12,41.02486968,-81.52596831,2,OH,1
Akron,12,41.024897,-81.525036,2,OH,1
Akron,12,41.025094,-81.52649,2,OH,1
Akron,12,41.025094,-81.504876,2,OH,1
Akron,12,41.02525,-81.502364,2,OH,2
Akron,12,41.02579236,-81.53171897,2,OH,1
Akron,12,41.025818,-81.502785,3,OH,3
Akron,12,41.025955,-81.502548,3,OH,1
Akron,12,41.026004,-81.501542,2,OH,3
Akron,12,41.026146,-81.534348,3,OH,1
Akron,12,41.030031,-81.548278,2,OH,1
Akron,12,41.032681,-81.504997,3,OH,3
Akron,12,41.034741,-81.568023,2,OH,1
Akron,12,41.03508400000001,-81.56839699999998,2,OH,1
Akron,12,41.035336,-81.565454,2,OH,1
Akron,12,41.03544831,-81.56959176,2,OH,4
Akron,12,41.03545,-81.570534,2,OH,1
Akron,12,41.035455,-81.570142,2,OH,1
Akron,12,41.035484,-81.563622,3,OH,1
Akron,12,41.035919,-81.566971,3,OH,4
Akron,12,41.035938,-81.56450699999998,2,OH,3
Akron,12,41.035938,-81.56450699999998,3,OH,1
Akron,12,41.037532,-81.56532299999998,2,OH,1
Akron,12,41.039928,-81.505188,3,OH,5
Akron,12,41.042873,-81.564644,3,OH,1
Akron,12,41.042928,-81.505271,2,OH,1
Akron,12,41.0442245,-81.5652144,2,OH,1
Akron,12,41.044559,-81.505426,2,OH,1
Akron,12,41.045139,-81.54821,2,OH,1
Akron,12,41.04516864,-81.5649569,2,OH,1
Akron,12,41.0495,-81.50565300000002,3,OH,1
Akron,12,41.050812,-81.52810699999998,2,OH,1
Akron,12,41.05089784,-81.50528312,2,OH,1
Akron,12,41.050905,-81.505286,2,OH,1
Akron,12,41.05551,-81.505504,2,OH,1
Akron,12,41.057504,-81.50524899999998,2,OH,1
Akron,12,41.059807,-81.564766,3,OH,1
Akron,12,41.059856,-81.55751,3,OH,1
Akron,12,41.06078,-81.552437,3,OH,1
Akron,12,41.060928,-81.505493,2,OH,1
Akron,12,41.060928,-81.505493,3,OH,2
Akron,12,41.060959,-81.505814,3,OH,1
Akron,12,41.061295,-81.569737,2,OH,1
Akron,12,41.061569,-81.505562,3,OH,1
Akron,12,41.061585,-81.541872,2,OH,1
Akron,12,41.061746,-81.45604399999998,2,OH,1
Akron,12,41.061749,-81.504837,3,OH,1
Akron,12,41.06181,-81.570634,2,OH,1
Akron,12,41.061832,-81.504738,3,OH,1
Akron,12,41.06197,-81.539467,3,OH,1
Akron,12,41.062042,-81.541733,3,OH,1
Akron,12,41.062042,-81.504762,2,OH,1
Akron,12,41.062054,-81.508105,2,OH,1
Akron,12,41.06205583,-81.50809407,2,OH,1
Akron,12,41.06208,-81.500342,2,OH,1
Akron,12,41.06208400000001,-81.541069,3,OH,1
Akron,12,41.062098,-81.54051700000002,2,OH,1
Akron,12,41.062244,-81.526123,3,OH,1
Akron,12,41.062267,-81.505524,3,OH,1
Akron,12,41.062268,-81.52461600000002,2,OH,1
Akron,12,41.062401,-81.47822099999998,2,OH,1
Akron,12,41.06246,-81.48020600000002,2,OH,2
Akron,12,41.06248498,-81.51983142,2,OH,2
Akron,12,41.062531,-81.51876800000002,3,OH,1
Akron,12,41.062617,-81.484323,2,OH,1
Akron,12,41.062808,-81.49775,2,OH,1
Akron,12,41.062954,-81.48677099999998,3,OH,2
Akron,12,41.06319000000001,-81.49640699999998,3,OH,1
Akron,12,41.063433,-81.57225600000002,2,OH,1
Akron,12,41.063463,-81.53943199999998,2,OH,1
Akron,12,41.06426597,-81.57313228,2,OH,1
Akron,12,41.06501698,-81.50440335,2,OH,2
Akron,12,41.065022,-81.574448,3,OH,1
Akron,12,41.065387,-81.43424499999998,2,OH,1
Akron,12,41.065781,-81.504133,2,OH,1
Akron,12,41.065884,-81.524529,2,OH,1
Akron,12,41.066849,-81.479431,2,OH,1
Akron,12,41.067949,-81.574229,2,OH,2
Akron,12,41.067973,-81.504305,2,OH,1
Akron,12,41.068675,-81.50431,2,OH,1
Akron,12,41.071581,-81.504345,2,OH,1
Akron,12,41.071643,-81.509742,2,OH,1
Akron,12,41.071758,-81.54400600000002,2,OH,1
Akron,12,41.07233,-81.504349,2,OH,1
Akron,12,41.073532,-81.50415799999998,2,OH,1
Akron,12,41.075322,-81.504341,2,OH,1
Akron,12,41.075745,-81.503658,2,OH,1
Akron,12,41.07604623,-81.52088284,2,OH,1
Akron,12,41.077782,-81.498772,2,OH,1
Akron,12,41.078419,-81.475723,2,OH,1
Akron,12,41.078493,-81.57431,2,OH,2
Akron,12,41.079388,-81.50398299999998,2,OH,1
Akron,12,41.081211,-81.663818,2,OH,1
Akron,12,41.081609,-81.503395,2,OH,1
Akron,12,41.083663,-81.579893,2,OH,1
Akron,12,41.08369,-81.578689,2,OH,1
Akron,12,41.083714,-81.57888,2,OH,1
Akron,12,41.086559,-81.502151,2,OH,1
Akron,12,41.086581,-81.581721,2,OH,1
Akron,12,41.090519,-81.591124,2,OH,1
Akron,12,41.091985,-81.499454,2,OH,1
Akron,12,41.093644,-81.499538,2,OH,1
Akron,12,41.09997153,-81.50011182,2,OH,1
Akron,12,41.102279,-81.499827,2,OH,1
Akron,12,41.104912,-81.499718,2,OH,1
Akron,12,41.111174,-81.581405,2,OH,1
Akron,12,41.111564,-81.65531,2,OH,1
Akron,12,41.116844,-81.490887,2,OH,1
Akron,12,41.11685872,-81.49114251,2,OH,2
Akron,12,41.118386,-81.65441,2,OH,1
Akron,12,41.119536,-81.64534300000003,2,OH,1
Akron,12,41.124732,-81.57091,2,OH,1
Akron,12,41.133004,-81.548487,2,OH,1
Akron,12,41.135799,-81.650604,3,OH,1
Akron,12,41.135859,-81.681457,2,OH,1
Akron,12,41.13596,-81.667675,2,OH,1
Akron,12,41.136101,-81.650803,3,OH,1
Akron,12,41.136376,-81.659136,2,OH,1
Akron,12,41.145262,-81.64028499999998,2,OH,1
Akron,12,41.145808,-81.63884300000002,2,OH,2
Akron,12,41.150627,-81.63166,3,OH,1
Akron,12,41.157269,-81.626514,2,OH,1
Akron,12,41.170227,-81.62580799999998,2,OH,1
Akron,12,41.184143,-81.62552099999998,2,OH,1
Akron,12,41.184164,-81.625907,2,OH,2
Akron,12,41.184164,-81.625907,4,OH,1
Akron,12,41.189011,-81.625813,2,OH,1
Akron,12,41.189402,-81.62580600000003,2,OH,1
Akron,12,41.191124,-81.625789,2,OH,1
Akron,12,41.196004,-81.625813,2,OH,1
Akron,12,41.198943,-81.625823,2,OH,1
Akron,12,41.202124,-81.682438,2,OH,1
Akron,12,42.94144749620942,-78.51240992508644,2,NY,1
Akron,12,42.94144749620942,-78.51240992508644,4,NY,1
Akron,12,42.974838,-78.513123,2,NY,1
Akron,12,42.979693,-78.497849,2,NY,1
Akron,12,42.980068,-78.497849,2,NY,1
Akron,12,42.982566,-78.477887,2,NY,1
Akron,12,42.984706,-78.468655,2,NY,1
Alabaster,1,33.176,-86.77908199999997,2,AL,1
Alabaster,1,33.17624,-86.77918000000003,2,AL,1
Alabaster,1,33.190334,-86.784871,2,AL,1
Alabaster,1,33.206716,-86.79389499999998,2,AL,1
Alabaster,1,33.209739,-86.79643399999998,2,AL,1
Alabaster,1,33.214582,-86.800159,2,AL,2
Alabaster,1,33.217339,-86.80237,2,AL,1
Alabaster,1,33.222054,-86.80506899999996,3,AL,1
Alabaster,1,33.225664,-86.80702,2,AL,2
Alabaster,1,33.227881,-86.807645,2,AL,1
Alabaster,1,33.227881,-86.807645,4,AL,1
Alabaster,1,33.227891,-86.807647,2,AL,1
Alabaster,1,33.228001,-86.80740300000002,2,AL,1
Alabaster,1,33.229515,-86.805142,2,AL,1
Alabaster,1,33.230209,-86.80720500000002,2,AL,1
Alabaster,1,33.230209,-86.80720500000002,3,AL,1
Alabaster,1,33.231155,-86.807745,2,AL,1
Alabaster,1,33.232876,-86.806648,3,AL,1
Alabaster,1,33.23410391791709,-86.8059718604717,2,AL,1
Alabaster,1,33.238445,-86.815659,2,AL,1
Alabaster,1,33.241273,-86.80166,2,AL,2
Alabaster,2,33.200191,-86.788489,2,AL,1
Alabaster,2,33.206716,-86.79389499999998,2,AL,1
Alabaster,2,33.207478,-86.794219,2,AL,2
Alabaster,2,33.209894,-86.796255,2,AL,2
Alabaster,2,33.227881,-86.807645,2,AL,1
Alabaster,2,33.227881193002574,-86.80764555889698,2,AL,3
Alabaster,2,33.230209,-86.80720500000002,2,AL,2
Alabaster,2,33.230209,-86.80720500000002,3,AL,3
Alabaster,2,33.23378,-86.806465,3,AL,1
Alabaster,2,33.235699,-86.805222,3,AL,1
Alabaster,2,33.237404999999995,-86.804079,2,AL,1
Alabaster,2,33.244371,-86.80055899999998,2,AL,1
Alabaster,3,33.179331,-86.780061,2,AL,1
Alabaster,3,33.189712,-86.784689,2,AL,1
Alabaster,3,33.200191,-86.788489,2,AL,1
Alabaster,3,33.20668,-86.793541,3,AL,1
Alabaster,3,33.206716,-86.79389499999998,2,AL,2
Alabaster,3,33.20874,-86.795578,3,AL,1
Alabaster,3,33.210072,-86.7967,3,AL,1
Alabaster,3,33.211437,-86.797844,3,AL,1
Alabaster,3,33.212519,-86.798774,2,AL,1
Alabaster,3,33.212826,-86.799019,3,AL,1
Alabaster,3,33.218472,-86.802757,2,AL,1
Alabaster,3,33.219439,-86.80358000000003,2,AL,1
Alabaster,3,33.220654,-86.80426800000002,3,AL,1
Alabaster,3,33.220783000000004,-86.80405400000002,2,AL,1
Alabaster,3,33.226618,-86.807367,2,AL,1
Alabaster,3,33.227881193002574,-86.80764555889698,2,AL,5
Alabaster,3,33.227881193002574,-86.80764555889698,4,AL,1
Alabaster,3,33.229843,-86.807709,2,AL,1
Alabaster,3,33.230209,-86.80720500000002,2,AL,3
Alabaster,3,33.230209,-86.80720500000002,3,AL,5
Alabaster,3,33.230209,-86.80720500000002,4,AL,1
Alabaster,3,33.23496222480185,-86.80569291073414,4,AL,1
Alabaster,3,33.249695,-86.799706,2,AL,1
Alabaster,3,33.25862,-86.798979,2,AL,1
Alabaster,4,33.191523,-86.785225,2,AL,1
Alabaster,4,33.201851,-86.78984799999998,2,AL,1
Alabaster,4,33.202099,-86.790024,2,AL,1
Alabaster,4,33.203216999999995,-86.790611,3,AL,1
Alabaster,4,33.206716,-86.79389499999998,2,AL,3
Alabaster,4,33.206796999999995,-86.793648,2,AL,1
Alabaster,4,33.212936,-86.79911,3,AL,1
Alabaster,4,33.213799,-86.799828,3,AL,1
Alabaster,4,33.214585,-86.800462,2,AL,1
Alabaster,4,33.227881193002574,-86.80764555889698,2,AL,3
Alabaster,4,33.22979,-86.807716,3,AL,1
Alabaster,4,33.230209,-86.80720500000002,1,AL,1
Alabaster,4,33.230209,-86.80720500000002,2,AL,1
Alabaster,4,33.230209,-86.80720500000002,3,AL,5
Alabaster,4,33.23592,-86.81395,2,AL,1
Alabaster,4,33.236463,-86.814412,2,AL,1
Alabaster,4,33.237404999999995,-86.804079,2,AL,2
Alabaster,4,33.238445,-86.815659,2,AL,1
Alabaster,4,33.244371,-86.80055899999998,2,AL,1
Alabaster,4,33.251728,-86.799391,2,AL,4
Alabaster,5,33.188056,-86.784157,2,AL,1
Alabaster,5,33.189659000000006,-86.78412,2,AL,1
Alabaster,5,33.1915,-86.78482199999998,2,AL,1
Alabaster,5,33.204971,-86.792412,2,AL,1
Alabaster,5,33.213181,-86.799316,3,AL,1
Alabaster,5,33.220482000000004,-86.80416899999999,2,AL,1
Alabaster,5,33.2266795633639,-86.807109117094,2,AL,1
Alabaster,5,33.227881193002574,-86.80764555889698,2,AL,3
Alabaster,5,33.230209,-86.80720500000002,2,AL,1
Alabaster,5,33.230209,-86.80720500000002,3,AL,1
Alabaster,5,33.23045,-86.807663,3,AL,1
Alabaster,5,33.235565,-86.805305,3,AL,1
Alabaster,5,33.240303000000004,-86.81658900000002,2,AL,1
Alabaster,5,33.250137,-86.799637,3,AL,1
Alabaster,5,33.251728,-86.799391,2,AL,1
Alabaster,5,33.253469,-86.799134,2,AL,1
Alabaster,5,33.253678,-86.81426,2,AL,1
Alabaster,6,33.174297,-86.77806899999999,2,AL,1
Alabaster,6,33.202831,-86.790611,3,AL,1
Alabaster,6,33.209232,-86.79599,3,AL,1
Alabaster,6,33.209894,-86.796255,2,AL,1
Alabaster,6,33.210232,-86.796837,3,AL,1
Alabaster,6,33.214827,-86.80065400000002,2,AL,1
Alabaster,6,33.21524,-86.800667,3,AL,1
Alabaster,6,33.215553,-86.80117800000002,3,AL,1
Alabaster,6,33.218376,-86.802975,2,AL,1
Alabaster,6,33.220516,-86.804192,3,AL,1
Alabaster,6,33.227881193002574,-86.80764555889698,2,AL,2
Alabaster,6,33.23410391791709,-86.8059718604717,2,AL,1
Alabaster,6,33.234322,-86.822449,1,AL,1
Alabaster,6,33.246143,-86.800247,3,AL,1
Alabaster,7,33.176,-86.77908199999997,2,AL,1
Alabaster,7,33.17624,-86.77918000000003,2,AL,1
Alabaster,7,33.176572,-86.778979,2,AL,1
Alabaster,7,33.184334,-86.782031,2,AL,1
Alabaster,7,33.188056,-86.784157,2,AL,1
Alabaster,7,33.189659000000006,-86.78412,2,AL,1
Alabaster,7,33.1915,-86.78482199999998,2,AL,1
Alabaster,7,33.191885,-86.784971,2,AL,1
Alabaster,7,33.192005,-86.78537,3,AL,1
Alabaster,7,33.193495,-86.785616,2,AL,1
Alabaster,7,33.201139000000005,-86.789079,2,AL,1
Alabaster,7,33.201139000000005,-86.789079,4,AL,1
Alabaster,7,33.206716,-86.79389499999998,2,AL,1
Alabaster,7,33.206862,-86.793701,2,AL,1
Alabaster,7,33.206882,-86.794033,2,AL,1
Alabaster,7,33.207427,-86.794489,2,AL,1
Alabaster,7,33.207478,-86.794219,2,AL,1
Alabaster,7,33.209894,-86.796255,2,AL,1
Alabaster,7,33.210411,-86.796982,3,AL,1
Alabaster,7,33.211174,-86.797623,3,AL,1
Alabaster,7,33.21161,-86.828609,2,AL,1
Alabaster,7,33.211628000000005,-86.798012,3,AL,1
Alabaster,7,33.212519,-86.798774,2,AL,1
Alabaster,7,33.217339,-86.80237,2,AL,1
Alabaster,7,33.217804,-86.802635,3,AL,1
Alabaster,7,33.218376,-86.802975,2,AL,1
Alabaster,7,33.222656,-86.80540699999997,2,AL,1
Alabaster,7,33.22657,-86.807076,3,AL,1
Alabaster,7,33.227881193002574,-86.80764555889698,2,AL,1
Alabaster,7,33.230209,-86.80720500000002,3,AL,2
Alabaster,7,33.231449,-86.807167,3,AL,1
Alabaster,7,33.23410391791709,-86.8059718604717,2,AL,2
Alabaster,7,33.2379,-86.81510899999998,2,AL,1
Alabaster,7,33.241273,-86.80166,2,AL,1
Alabaster,7,33.265195,-86.79898,2,AL,1
Alabaster,8,33.176739000000005,-86.779037,3,AL,1
Alabaster,8,33.184349,-86.782645,2,AL,2
Alabaster,8,33.201683,-86.789429,3,AL,1
Alabaster,8,33.206047,-86.793312,3,AL,1
Alabaster,8,33.206716,-86.79389499999998,2,AL,1
Alabaster,8,33.208218,-86.795135,3,AL,1
Alabaster,8,33.209567,-86.795978,2,AL,1
Alabaster,8,33.209739,-86.79643399999998,2,AL,1
Alabaster,8,33.209894,-86.796255,2,AL,1
Alabaster,8,33.212666,-86.798576,2,AL,1
Alabaster,8,33.214157,-86.79982,2,AL,1
Alabaster,8,33.214905,-86.826769,2,AL,1
Alabaster,8,33.218376,-86.802975,4,AL,1
Alabaster,8,33.21997,-86.8036,2,AL,1
Alabaster,8,33.221732,-86.804602,2,AL,1
Alabaster,8,33.222233,-86.80516800000002,3,AL,1
Alabaster,8,33.222656,-86.80540699999997,2,AL,1
Alabaster,8,33.226412,-86.807304,2,AL,2
Alabaster,8,33.228928,-86.80746500000002,3,AL,1
Alabaster,8,33.2295,-86.807724,3,AL,1
Alabaster,8,33.230209,-86.80720500000002,3,AL,3
Alabaster,8,33.251728,-86.799391,2,AL,3
Alabaster,9,33.184334,-86.782031,2,AL,1
Alabaster,9,33.184348,-86.782645,2,AL,1
Alabaster,9,33.197643,-86.787239,3,AL,1
Alabaster,9,33.206716,-86.79389499999998,2,AL,2
Alabaster,9,33.212519,-86.798774,2,AL,1
Alabaster,9,33.214937,-86.800436,2,AL,1
Alabaster,9,33.219715,-86.803436,3,AL,1
Alabaster,9,33.221169,-86.823753,2,AL,1
Alabaster,9,33.22788119,-86.80764556,2,AL,1
Alabaster,9,33.230209,-86.80720500000002,2,AL,2
Alabaster,9,33.230209,-86.80720500000002,3,AL,2
Alabaster,9,33.238445,-86.815659,2,AL,1
Alabaster,9,33.240345,-86.801827,2,AL,1
Alabaster,9,33.241273,-86.80166,2,AL,1
Alabaster,9,33.251728,-86.799391,2,AL,1
Alabaster,10,33.176572,-86.778979,2,AL,1
Alabaster,10,33.186653,-86.78363,3,AL,1
Alabaster,10,33.193495,-86.785616,2,AL,1
Alabaster,10,33.200817,-86.789139,3,AL,1
Alabaster,10,33.201138,-86.789079,2,AL,1
Alabaster,10,33.201746,-86.82751999999998,2,AL,1
Alabaster,10,33.202222,-86.827848,2,AL,1
Alabaster,10,33.209739,-86.79643399999998,2,AL,1
Alabaster,10,33.217784,-86.802361,2,AL,1
Alabaster,10,33.226412,-86.807304,2,AL,1
Alabaster,10,33.230701,-86.807625,3,AL,1
Alabaster,10,33.252987,-86.798477,3,AL,1
Alabaster,11,33.173508,-86.77774000000002,2,AL,1
Alabaster,11,33.173611,-86.77777900000002,2,AL,1
Alabaster,11,33.188056,-86.784157,2,AL,1
Alabaster,11,33.191522,-86.785225,2,AL,1
Alabaster,11,33.193495,-86.785616,2,AL,1
Alabaster,11,33.201139000000005,-86.789079,2,AL,1
Alabaster,11,33.206716,-86.79389499999998,2,AL,1
Alabaster,11,33.207427,-86.794489,2,AL,1
Alabaster,11,33.207962,-86.794922,3,AL,1
Alabaster,11,33.222204,-86.804874,2,AL,1
Alabaster,11,33.230707,-86.807327,2,AL,1
Alabaster,11,33.230846,-86.807571,2,AL,1
Alabaster,11,33.230865,-86.807567,2,AL,1
Alabaster,11,33.233028000000004,-86.81043199999998,2,AL,1
